Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      16/130317      camlWeak__find_shadow_1197 [244]
                0.00    0.00      27/130317      camlCore_kernel__Hash_set__for_all_3169 [13679]
                0.00    0.00      27/130317      camlCore_kernel__Hash_set__diff_3182 [13669]
                0.00    0.00      27/130317      camlCore_kernel__Hash_set__filter_inplace_3186 [13674]
                0.00    0.00      27/130317      camlCore_kernel__Hash_set__Creators_3289 [13656]
                0.00    0.00      27/130317      camlCore_kernel__Hash_set__Make_3483 [13657]
                0.00    0.00      38/130317      camlFilename__quote_1067 [183]
                0.00    0.00      38/130317      camlFilename__has_drive_1081 [18436]
                0.00    0.00     109/130317      RIPEMD160_compress [381]
                0.00    0.00     190/130317      camlSexplib__Conv__find_auto_1514 [21511]
                0.00    0.00     220/130317      camlFormat__take_queue_1095 [18605]
[24100   0.0    0.00    0.00    3053+1346    _fini <cycle 1> [24100]
                0.00    0.00    1484/148143      caml_output_value_to_block [63]
                0.00    0.00     136/23400       extern_replay_trail [72]
                0.00    0.00      19/16944       intern_alloc [77]
                0.00    0.00      19/19          intern_resize_stack [206]
                0.00    0.00      12/92          caml_make_vect [170]
                0.00    0.00       7/8           caml_modf_float [249]
                0.00    0.00       6/7           caml_close_channel [255]
                0.00    0.00       6/46          caml_array_concat [186]
                0.00    0.00       4/4           caml_md5_string [274]
                0.00    0.00       1/1           caml_serialize_int_4 [368]
                0.00    0.00       1/1           caml_tanh_float [371]
                                 647             intern_rec <cycle 1> [65]
                                 401             extern_value <cycle 1> [88]
                                 115             caml_parse_engine <cycle 1> [78]
                                   9             caml_array_gather <cycle 1> [234]
                                   4             caml_array_sub <cycle 1> [271]
                                   3             caml_MD5Transform <cycle 1> [167]
                                   1             camlHashtbl__Make_1342 <cycle 1> [288]
                                   1             camlMosynth__entry <cycle 1> [66]
                                   1             caml_program <cycle 1> [366]
                                1346             _fini <cycle 1> [24100]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [24100] _fini               [154] camlMap__add_1082     [360] camlString__rindex_1068
 [311] array_map             [137] camlMap__concat_1221   [82] camlSys__entry
 [312] bigstring_really_write_stub [98] camlMap__equal_1314 [165] camlWeak__add_aux_1143
  [84] camlArg__add_help_1058 [138] camlMap__mapi_1160   [127] camlWeak__add_weak_1148
  [80] camlArg__entry        [130] camlMap__min_binding_1105 [158] camlWeak__count_bucket_1122
 [191] camlArg__parse_dynamic_1134 [338] camlMarshal__to_buffer_1016 [238] camlWeak__find_all_1220
  [95] camlArg__stop_1085    [212] camlMoGeneration__iter_4471 [185] camlWeak__find_or_1174
 [100] camlArg__treat_action_1096 [239] camlMoGeneration__process_4467 [244] camlWeak__find_shadow_1197
 [225] camlArray__fill_1089  [168] camlMoGraph__create_5657 [24] camlWeak__fold_1099
 [313] camlArray__isortto_1163 [14] camlMoGraph__display_with_feh_5721 [144] camlWeak__fun_1377
 [194] camlArray__iteri_1065  [73] camlMoGraph__f_5702   [218] camlWeak__fun_1436
 [180] camlArray__loop_1155  [164] camlMoGraph__f_6010   [146] camlWeak__loop_1139
 [211] camlArray__mapi_1069  [213] camlMoGraph__f_6024    [85] camlWeak__loop_1164
 [105] camlArray__maxson_1109  [7] camlMoGraph__f_6090   [128] camlWeak__loop_1183
